Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 02:38:42.838000,STR,18,0 days 00:01:18.296000,46.0,3.0,,,0 days 00:00:20.529000,0 days 00:00:36.671000,0 days 00:00:21.096000,0 days 02:37:45.084000,0 days 02:38:21.755000,0 days 02:38:42.851000,192.0,184.0,259.0,281.0,True,HARD,6.0,False,Aston Martin,0 days 02:37:24.542000,2024-05-26 14:45:29.931,1,11.0,False,,False,True
0 days 02:40:00.900000,STR,18,0 days 00:01:18.062000,47.0,3.0,,,0 days 00:00:20.222000,0 days 00:00:36.815000,0 days 00:00:21.025000,0 days 02:39:03.073000,0 days 02:39:39.888000,0 days 02:40:00.913000,187.0,185.0,260.0,279.0,True,HARD,7.0,False,Aston Martin,0 days 02:38:42.838000,2024-05-26 14:46:48.227,1,11.0,False,,False,True
0 days 02:41:50.032000,STR,18,0 days 00:01:49.132000,48.0,3.0,,0 days 02:41:22.662000,0 days 00:00:20.243000,0 days 00:00:40.645000,0 days 00:00:48.244000,0 days 02:40:21.156000,0 days 02:41:01.801000,0 days 02:41:50.045000,187.0,128.0,,280.0,False,HARD,8.0,False,Aston Martin,0 days 02:40:00.900000,2024-05-26 14:48:06.289,1,16.0,True,TRACK LIMITS AT TURN 16 LAP 48 ,False,False
0 days 02:43:09.121000,STR,18,0 days 00:01:19.089000,49.0,4.0,0 days 02:41:50.787000,,0 days 00:00:22.278000,0 days 00:00:35.985000,0 days 00:00:20.826000,0 days 02:42:12.323000,0 days 02:42:48.308000,0 days 02:43:09.134000,194.0,189.0,259.0,278.0,False,SOFT,1.0,True,Aston Martin,0 days 02:41:50.032000,2024-05-26 14:49:55.421,1,16.0,False,,False,False
0 days 02:44:26.909000,STR,18,0 days 00:01:17.788000,50.0,4.0,,,0 days 00:00:20.305000,0 days 00:00:36.497000,0 days 00:00:20.986000,0 days 02:43:29.439000,0 days 02:44:05.936000,0 days 02:44:26.922000,195.0,184.0,259.0,280.0,True,SOFT,2.0,True,Aston Martin,0 days 02:43:09.121000,2024-05-26 14:51:14.510,1,16.0,False,,False,True
0 days 02:45:43.891000,STR,18,0 days 00:01:16.982000,51.0,4.0,,,0 days 00:00:20.155000,0 days 00:00:36.191000,0 days 00:00:20.636000,0 days 02:44:47.077000,0 days 02:45:23.268000,0 days 02:45:43.904000,201.0,188.0,258.0,280.0,True,SOFT,3.0,True,Aston Martin,0 days 02:44:26.909000,2024-05-26 14:52:32.298,12,16.0,False,,False,True
0 days 02:47:01.241000,STR,18,0 days 00:01:17.350000,52.0,4.0,,,0 days 00:00:20.008000,0 days 00:00:36.517000,0 days 00:00:20.825000,0 days 02:46:03.912000,0 days 02:46:40.429000,0 days 02:47:01.254000,196.0,189.0,260.0,281.0,False,SOFT,4.0,True,Aston Martin,0 days 02:45:43.891000,2024-05-26 14:53:49.280,1,16.0,False,,False,True
0 days 02:48:22.788000,STR,18,0 days 00:01:21.547000,53.0,4.0,,,0 days 00:00:20.140000,0 days 00:00:38.505000,0 days 00:00:22.902000,0 days 02:47:21.394000,0 days 02:47:59.899000,0 days 02:48:22.801000,198.0,181.0,267.0,250.0,False,SOFT,5.0,True,Aston Martin,0 days 02:47:01.241000,2024-05-26 14:55:06.630,1,16.0,False,,False,True
0 days 02:49:43.359000,STR,18,0 days 00:01:20.571000,54.0,4.0,,,0 days 00:00:20.602000,0 days 00:00:38.634000,0 days 00:00:21.335000,0 days 02:48:43.403000,0 days 02:49:22.037000,0 days 02:49:43.372000,178.0,179.0,272.0,273.0,False,SOFT,6.0,True,Aston Martin,0 days 02:48:22.788000,2024-05-26 14:56:28.177,1,16.0,False,,False,True
0 days 02:51:03.322000,STR,18,0 days 00:01:19.963000,55.0,4.0,,,0 days 00:00:21.262000,0 days 00:00:37.584000,0 days 00:00:21.117000,0 days 02:50:04.634000,0 days 02:50:42.218000,0 days 02:51:03.335000,186.0,185.0,260.0,262.0,False,SOFT,7.0,True,Aston Martin,0 days 02:49:43.359000,2024-05-26 14:57:48.748,1,15.0,False,,False,True
0 days 02:52:20.601000,STR,18,0 days 00:01:17.279000,56.0,4.0,,,0 days 00:00:20.547000,0 days 00:00:35.890000,0 days 00:00:20.842000,0 days 02:51:23.882000,0 days 02:51:59.772000,0 days 02:52:20.614000,200.0,188.0,259.0,278.0,False,SOFT,8.0,True,Aston Martin,0 days 02:51:03.322000,2024-05-26 14:59:08.711,1,14.0,False,,False,True
0 days 02:53:37.515000,STR,18,0 days 00:01:16.914000,57.0,4.0,,,0 days 00:00:20.106000,0 days 00:00:35.937000,0 days 00:00:20.871000,0 days 02:52:40.720000,0 days 02:53:16.657000,0 days 02:53:37.528000,202.0,188.0,261.0,281.0,True,SOFT,9.0,True,Aston Martin,0 days 02:52:20.601000,2024-05-26 15:00:25.990,1,14.0,False,,False,True
0 days 02:54:54.671000,STR,18,0 days 00:01:17.156000,58.0,4.0,,,0 days 00:00:20.193000,0 days 00:00:36.244000,0 days 00:00:20.719000,0 days 02:53:57.721000,0 days 02:54:33.965000,0 days 02:54:54.684000,198.0,191.0,260.0,281.0,False,SOFT,10.0,True,Aston Martin,0 days 02:53:37.515000,2024-05-26 15:01:42.904,1,14.0,False,,False,True
0 days 02:56:11.381000,STR,18,0 days 00:01:16.710000,59.0,4.0,,,0 days 00:00:19.891000,0 days 00:00:35.991000,0 days 00:00:20.828000,0 days 02:55:14.575000,0 days 02:55:50.566000,0 days 02:56:11.394000,200.0,189.0,263.0,281.0,True,SOFT,11.0,True,Aston Martin,0 days 02:54:54.671000,2024-05-26 15:03:00.060,1,14.0,False,,False,True
0 days 02:57:28.707000,STR,18,0 days 00:01:17.326000,60.0,4.0,,,0 days 00:00:20.162000,0 days 00:00:36.547000,0 days 00:00:20.617000,0 days 02:56:31.556000,0 days 02:57:08.103000,0 days 02:57:28.720000,196.0,189.0,271.0,278.0,False,SOFT,12.0,True,Aston Martin,0 days 02:56:11.381000,2024-05-26 15:04:16.770,1,14.0,False,,False,True
0 days 02:58:47.005000,STR,18,0 days 00:01:18.298000,61.0,4.0,,,0 days 00:00:20.494000,0 days 00:00:36.945000,0 days 00:00:20.859000,0 days 02:57:49.214000,0 days 02:58:26.159000,0 days 02:58:47.018000,190.0,185.0,274.0,283.0,False,SOFT,13.0,True,Aston Martin,0 days 02:57:28.707000,2024-05-26 15:05:34.096,1,14.0,False,,False,True
0 days 03:00:06.075000,STR,18,0 days 00:01:19.070000,62.0,4.0,,,0 days 00:00:20.936000,0 days 00:00:37.065000,0 days 00:00:21.069000,0 days 02:59:07.954000,0 days 02:59:45.019000,0 days 03:00:06.088000,189.0,186.0,273.0,283.0,False,SOFT,14.0,True,Aston Martin,0 days 02:58:47.005000,2024-05-26 15:06:52.394,1,14.0,False,,False,True
0 days 03:01:25.175000,STR,18,0 days 00:01:19.100000,63.0,4.0,,,0 days 00:00:20.758000,0 days 00:00:36.950000,0 days 00:00:21.392000,0 days 03:00:26.846000,0 days 03:01:03.796000,0 days 03:01:25.188000,194.0,184.0,272.0,283.0,False,SOFT,15.0,True,Aston Martin,0 days 03:00:06.075000,2024-05-26 15:08:11.464,1,14.0,False,,False,True
0 days 03:02:43.600000,STR,18,0 days 00:01:18.425000,64.0,4.0,,,0 days 00:00:20.463000,0 days 00:00:36.961000,0 days 00:00:21.001000,0 days 03:01:45.651000,0 days 03:02:22.612000,0 days 03:02:43.613000,194.0,187.0,273.0,282.0,False,SOFT,16.0,True,Aston Martin,0 days 03:01:25.175000,2024-05-26 15:09:30.564,1,14.0,False,,False,True
0 days 03:04:02.332000,STR,18,0 days 00:01:18.732000,65.0,4.0,,,0 days 00:00:20.644000,0 days 00:00:37.021000,0 days 00:00:21.067000,0 days 03:03:04.257000,0 days 03:03:41.278000,0 days 03:04:02.345000,196.0,187.0,270.0,282.0,False,SOFT,17.0,True,Aston Martin,0 days 03:02:43.600000,2024-05-26 15:10:48.989,1,14.0,False,,False,True
0 days 03:05:21.080000,STR,18,0 days 00:01:18.748000,66.0,4.0,,,0 days 00:00:20.611000,0 days 00:00:37.007000,0 days 00:00:21.130000,0 days 03:04:22.956000,0 days 03:04:59.963000,0 days 03:05:21.093000,199.0,189.0,271.0,281.0,False,SOFT,18.0,True,Aston Martin,0 days 03:04:02.332000,2024-05-26 15:12:07.721,1,14.0,False,,False,True
0 days 03:06:39.716000,STR,18,0 days 00:01:18.636000,67.0,4.0,,,0 days 00:00:20.703000,0 days 00:00:36.929000,0 days 00:00:21.004000,0 days 03:05:41.796000,0 days 03:06:18.725000,0 days 03:06:39.729000,196.0,186.0,270.0,281.0,False,SOFT,19.0,True,Aston Martin,0 days 03:05:21.080000,2024-05-26 15:13:26.469,1,14.0,False,,False,True
0 days 03:07:57.773000,STR,18,0 days 00:01:18.057000,68.0,4.0,,,0 days 00:00:20.359000,0 days 00:00:36.667000,0 days 00:00:21.031000,0 days 03:07:00.088000,0 days 03:07:36.755000,0 days 03:07:57.786000,198.0,187.0,270.0,281.0,False,SOFT,20.0,True,Aston Martin,0 days 03:06:39.716000,2024-05-26 15:14:45.105,1,14.0,False,,False,True
0 days 03:09:16.048000,STR,18,0 days 00:01:18.275000,69.0,4.0,,,0 days 00:00:20.380000,0 days 00:00:36.796000,0 days 00:00:21.099000,0 days 03:08:18.166000,0 days 03:08:54.962000,0 days 03:09:16.061000,197.0,186.0,264.0,281.0,False,SOFT,21.0,True,Aston Martin,0 days 03:07:57.773000,2024-05-26 15:16:03.162,1,14.0,False,,False,True
0 days 03:10:34.605000,STR,18,0 days 00:01:18.557000,70.0,4.0,,,0 days 00:00:20.529000,0 days 00:00:37.064000,0 days 00:00:20.964000,0 days 03:09:36.590000,0 days 03:10:13.654000,0 days 03:10:34.618000,194.0,191.0,271.0,281.0,False,SOFT,22.0,True,Aston Martin,0 days 03:09:16.048000,2024-05-26 15:17:21.437,1,14.0,False,,False,True
0 days 03:11:53.069000,STR,18,0 days 00:01:18.464000,71.0,4.0,,,0 days 00:00:20.412000,0 days 00:00:36.958000,0 days 00:00:21.094000,0 days 03:10:55.030000,0 days 03:11:31.988000,0 days 03:11:53.082000,200.0,189.0,263.0,281.0,False,SOFT,23.0,True,Aston Martin,0 days 03:10:34.605000,2024-05-26 15:18:39.994,1,14.0,False,,False,True
0 days 03:13:11.401000,STR,18,0 days 00:01:18.332000,72.0,4.0,,,0 days 00:00:20.367000,0 days 00:00:37.025000,0 days 00:00:20.940000,0 days 03:12:13.449000,0 days 03:12:50.474000,0 days 03:13:11.414000,197.0,189.0,262.0,280.0,False,SOFT,24.0,True,Aston Martin,0 days 03:11:53.069000,2024-05-26 15:19:58.458,1,14.0,False,,False,True
0 days 03:14:32.110000,STR,18,0 days 00:01:20.709000,73.0,4.0,,,0 days 00:00:20.332000,0 days 00:00:39.233000,0 days 00:00:21.144000,0 days 03:13:31.746000,0 days 03:14:10.979000,0 days 03:14:32.123000,199.0,189.0,262.0,281.0,False,SOFT,25.0,True,Aston Martin,0 days 03:13:11.401000,2024-05-26 15:21:16.790,1,14.0,False,,False,True
0 days 03:15:50.340000,STR,18,0 days 00:01:18.230000,74.0,4.0,,,0 days 00:00:20.371000,0 days 00:00:36.747000,0 days 00:00:21.112000,0 days 03:14:52.494000,0 days 03:15:29.241000,0 days 03:15:50.353000,195.0,189.0,263.0,280.0,False,SOFT,26.0,True,Aston Martin,0 days 03:14:32.110000,2024-05-26 15:22:37.499,1,14.0,False,,False,True
0 days 03:17:08.851000,STR,18,0 days 00:01:18.511000,75.0,4.0,,,0 days 00:00:20.386000,0 days 00:00:37.011000,0 days 00:00:21.114000,0 days 03:16:10.739000,0 days 03:16:47.750000,0 days 03:17:08.864000,197.0,187.0,264.0,282.0,False,SOFT,27.0,True,Aston Martin,0 days 03:15:50.340000,2024-05-26 15:23:55.729,1,14.0,False,,False,True
0 days 03:18:27.474000,STR,18,0 days 00:01:18.623000,76.0,4.0,,,0 days 00:00:20.405000,0 days 00:00:37.002000,0 days 00:00:21.216000,0 days 03:17:29.269000,0 days 03:18:06.271000,0 days 03:18:27.487000,194.0,188.0,243.0,281.0,False,SOFT,28.0,True,Aston Martin,0 days 03:17:08.851000,2024-05-26 15:25:14.240,1,14.0,False,,False,True
0 days 01:36:02.319000,OCO,31,,1.0,1.0,,,,,,,,,,,,,False,HARD,1.0,True,Alpine,0 days 00:55:05.680000,2024-05-26 13:03:11.069,1254,,False,,True,False
0 days 01:36:02.319000,PER,11,,1.0,1.0,,,,,,,,,,,,,False,HARD,1.0,True,Red Bull Racing,0 days 00:55:05.680000,2024-05-26 13:03:11.069,1254,,False,,True,False
0 days 01:36:02.319000,HUL,27,,1.0,1.0,,,,,,,,,,,,,False,MEDIUM,1.0,True,Haas F1 Team,0 days 00:55:05.680000,2024-05-26 13:03:11.069,1254,,False,,True,False
0 days 00:57:36.090000,VER,1,0 days 00:01:27.020000,1.0,1.0,,,,0 days 00:00:38.394000,0 days 00:00:21.759000,,0 days 00:57:14.559000,0 days 00:57:36.213000,170.0,178.0,253.0,258.0,False,HARD,1.0,True,Red Bull Racing,0 days 00:56:08.809000,2025-05-25 13:03:09.195,12,4.0,False,,False,False
0 days 00:59:22.408000,VER,1,0 days 00:01:46.318000,2.0,1.0,,,0 days 00:00:34.949000,0 days 00:00:45.145000,0 days 00:00:26.224000,0 days 00:58:11.074000,0 days 00:58:56.219000,0 days 00:59:22.443000,83.0,167.0,229.0,254.0,True,HARD,2.0,True,Red Bull Racing,0 days 00:57:36.090000,2025-05-25 13:04:36.476,16,4.0,False,,False,False
0 days 01:01:11.223000,VER,1,0 days 00:01:48.815000,3.0,1.0,,,0 days 00:00:32.110000,0 days 00:00:47.430000,0 days 00:00:29.275000,0 days 00:59:54.553000,0 days 01:00:41.983000,0 days 01:01:11.258000,159.0,100.0,226.0,257.0,False,HARD,3.0,True,Red Bull Racing,0 days 00:59:22.408000,2025-05-25 13:06:22.794,6,4.0,False,,False,False
0 days 01:02:51.513000,VER,1,0 days 00:01:40.290000,4.0,1.0,,,0 days 00:00:31.006000,0 days 00:00:47.889000,0 days 00:00:21.395000,0 days 01:01:42.264000,0 days 01:02:30.153000,0 days 01:02:51.548000,136.0,170.0,262.0,253.0,True,HARD,4.0,True,Red Bull Racing,0 days 01:01:11.223000,2025-05-25 13:08:11.609,671,4.0,False,,False,False
0 days 01:04:12.313000,VER,1,0 days 00:01:20.800000,5.0,1.0,,,0 days 00:00:21.744000,0 days 00:00:37.485000,0 days 00:00:21.571000,0 days 01:03:13.292000,0 days 01:03:50.777000,0 days 01:04:12.348000,177.0,173.0,254.0,262.0,True,HARD,5.0,True,Red Bull Racing,0 days 01:02:51.513000,2025-05-25 13:09:51.899,1,4.0,False,,False,True
0 days 01:05:32.324000,VER,1,0 days 00:01:20.011000,6.0,1.0,,,0 days 00:00:21.370000,0 days 00:00:37.325000,0 days 00:00:21.316000,0 days 01:04:33.718000,0 days 01:05:11.043000,0 days 01:05:32.359000,182.0,181.0,254.0,265.0,True,HARD,6.0,True,Red Bull Racing,0 days 01:04:12.313000,2025-05-25 13:11:12.699,1,4.0,False,,False,True
0 days 01:06:51.292000,VER,1,0 days 00:01:18.968000,7.0,1.0,,,0 days 00:00:21.250000,0 days 00:00:37.105000,0 days 00:00:20.613000,0 days 01:05:53.609000,0 days 01:06:30.714000,0 days 01:06:51.327000,184.0,188.0,255.0,258.0,True,HARD,7.0,True,Red Bull Racing,0 days 01:05:32.324000,2025-05-25 13:12:32.710,1,4.0,False,,False,True
0 days 01:08:09.006000,VER,1,0 days 00:01:17.714000,8.0,1.0,,,0 days 00:00:20.467000,0 days 00:00:36.796000,0 days 00:00:20.451000,0 days 01:07:11.794000,0 days 01:07:48.590000,0 days 01:08:09.041000,195.0,191.0,256.0,263.0,True,HARD,8.0,True,Red Bull Racing,0 days 01:06:51.292000,2025-05-25 13:13:51.678,12,4.0,False,,False,True
0 days 01:09:30.211000,VER,1,0 days 00:01:21.205000,9.0,1.0,,,0 days 00:00:20.277000,0 days 00:00:39.989000,0 days 00:00:20.939000,0 days 01:08:29.318000,0 days 01:09:09.307000,0 days 01:09:30.246000,199.0,179.0,266.0,255.0,False,HARD,9.0,True,Red Bull Racing,0 days 01:08:09.006000,2025-05-25 13:15:09.392,2,4.0,False,,False,True
0 days 01:10:49.380000,VER,1,0 days 00:01:19.169000,10.0,1.0,,,0 days 00:00:20.440000,0 days 00:00:38.145000,0 days 00:00:20.584000,0 days 01:09:50.686000,0 days 01:10:28.831000,0 days 01:10:49.415000,195.0,184.0,266.0,263.0,False,HARD,10.0,True,Red Bull Racing,0 days 01:09:30.211000,2025-05-25 13:16:30.597,2,4.0,False,,False,True
0 days 01:12:06.861000,VER,1,0 days 00:01:17.481000,11.0,1.0,,,0 days 00:00:20.295000,0 days 00:00:36.676000,0 days 00:00:20.510000,0 days 01:11:09.710000,0 days 01:11:46.386000,0 days 01:12:06.896000,200.0,188.0,265.0,276.0,True,HARD,11.0,True,Red Bull Racing,0 days 01:10:49.380000,2025-05-25 13:17:49.766,21,4.0,False,,False,True
0 days 01:13:24.989000,VER,1,0 days 00:01:18.128000,12.0,1.0,,,0 days 00:00:20.612000,0 days 00:00:37.001000,0 days 00:00:20.515000,0 days 01:12:27.508000,0 days 01:13:04.509000,0 days 01:13:25.024000,179.0,188.0,257.0,265.0,False,HARD,12.0,True,Red Bull Racing,0 days 01:12:06.861000,2025-05-25 13:19:07.247,1,4.0,False,,False,True
0 days 01:14:42.111000,VER,1,0 days 00:01:17.122000,13.0,1.0,,,0 days 00:00:20.309000,0 days 00:00:36.424000,0 days 00:00:20.389000,0 days 01:13:45.333000,0 days 01:14:21.757000,0 days 01:14:42.146000,193.0,191.0,257.0,266.0,True,HARD,13.0,True,Red Bull Racing,0 days 01:13:24.989000,2025-05-25 13:20:25.375,1,4.0,False,,False,True
0 days 01:15:58.921000,VER,1,0 days 00:01:16.810000,14.0,1.0,,,0 days 00:00:20.267000,0 days 00:00:36.267000,0 days 00:00:20.276000,0 days 01:15:02.413000,0 days 01:15:38.680000,0 days 01:15:58.956000,203.0,184.0,256.0,272.0,True,HARD,14.0,True,Red Bull Racing,0 days 01:14:42.111000,2025-05-25 13:21:42.497,1,4.0,False,,False,True
0 days 01:17:15.301000,VER,1,0 days 00:01:16.380000,15.0,1.0,,,0 days 00:00:20.364000,0 days 00:00:35.859000,0 days 00:00:20.157000,0 days 01:16:19.320000,0 days 01:16:55.179000,0 days 01:17:15.336000,198.0,193.0,255.0,272.0,True,HARD,15.0,True,Red Bull Racing,0 days 01:15:58.921000,2025-05-25 13:22:59.307,1,4.0,False,,False,True
0 days 01:18:30.693000,VER,1,0 days 00:01:15.392000,16.0,1.0,,,0 days 00:00:19.731000,0 days 00:00:35.563000,0 days 00:00:20.098000,0 days 01:17:35.067000,0 days 01:18:10.630000,0 days 01:18:30.728000,205.0,193.0,256.0,275.0,True,HARD,16.0,True,Red Bull Racing,0 days 01:17:15.301000,2025-05-25 13:24:15.687,1,4.0,False,,False,True
0 days 01:19:45.824000,VER,1,0 days 00:01:15.131000,17.0,1.0,,,0 days 00:00:19.685000,0 days 00:00:35.563000,0 days 00:00:19.883000,0 days 01:18:50.413000,0 days 01:19:25.976000,0 days 01:19:45.859000,201.0,194.0,257.0,276.0,True,HARD,17.0,True,Red Bull Racing,0 days 01:18:30.693000,2025-05-25 13:25:31.079,1,4.0,False,,False,True
0 days 01:21:00.859000,VER,1,0 days 00:01:15.035000,18.0,1.0,,,0 days 00:00:19.671000,0 days 00:00:35.457000,0 days 00:00:19.907000,0 days 01:20:05.530000,0 days 01:20:40.987000,0 days 01:21:00.894000,202.0,196.0,257.0,277.0,True,HARD,18.0,True,Red Bull Racing,0 days 01:19:45.824000,2025-05-25 13:26:46.210,1,4.0,False,,False,True
0 days 01:22:16.272000,VER,1,0 days 00:01:15.413000,19.0,1.0,,,0 days 00:00:19.780000,0 days 00:00:35.664000,0 days 00:00:19.969000,0 days 01:21:20.674000,0 days 01:21:56.338000,0 days 01:22:16.307000,199.0,196.0,257.0,278.0,False,HARD,19.0,True,Red Bull Racing,0 days 01:21:00.859000,2025-05-25 13:28:01.245,1,3.0,False,,False,True
0 days 01:23:31.505000,VER,1,0 days 00:01:15.233000,20.0,1.0,,,0 days 00:00:19.782000,0 days 00:00:35.584000,0 days 00:00:19.867000,0 days 01:22:36.089000,0 days 01:23:11.673000,0 days 01:23:31.540000,202.0,195.0,257.0,278.0,False,HARD,20.0,True,Red Bull Racing,0 days 01:22:16.272000,2025-05-25 13:29:16.658,1,2.0,False,,False,True
0 days 01:24:46.753000,VER,1,0 days 00:01:15.248000,21.0,1.0,,,0 days 00:00:19.689000,0 days 00:00:35.577000,0 days 00:00:19.982000,0 days 01:23:51.229000,0 days 01:24:26.806000,0 days 01:24:46.788000,206.0,195.0,257.0,277.0,False,HARD,21.0,True,Red Bull Racing,0 days 01:23:31.505000,2025-05-25 13:30:31.891,1,2.0,False,,False,True
0 days 01:26:02.044000,VER,1,0 days 00:01:15.291000,22.0,1.0,,,0 days 00:00:19.708000,0 days 00:00:35.680000,0 days 00:00:19.903000,0 days 01:25:06.496000,0 days 01:25:42.176000,0 days 01:26:02.079000,204.0,195.0,257.0,278.0,False,HARD,22.0,True,Red Bull Racing,0 days 01:24:46.753000,2025-05-25 13:31:47.139,1,1.0,False,,False,True
0 days 01:27:17.298000,VER,1,0 days 00:01:15.254000,23.0,1.0,,,0 days 00:00:19.733000,0 days 00:00:35.652000,0 days 00:00:19.869000,0 days 01:26:21.812000,0 days 01:26:57.464000,0 days 01:27:17.333000,205.0,195.0,258.0,278.0,False,HARD,23.0,True,Red Bull Racing,0 days 01:26:02.044000,2025-05-25 13:33:02.430,1,1.0,False,,False,True
0 days 01:28:32.479000,VER,1,0 days 00:01:15.181000,24.0,1.0,,,0 days 00:00:19.692000,0 days 00:00:35.626000,0 days 00:00:19.863000,0 days 01:27:37.025000,0 days 01:28:12.651000,0 days 01:28:32.514000,206.0,194.0,258.0,279.0,False,HARD,24.0,True,Red Bull Racing,0 days 01:27:17.298000,2025-05-25 13:34:17.684,1,1.0,False,,False,True
0 days 01:29:47.654000,VER,1,0 days 00:01:15.175000,25.0,1.0,,,0 days 00:00:19.654000,0 days 00:00:35.602000,0 days 00:00:19.919000,0 days 01:28:52.168000,0 days 01:29:27.770000,0 days 01:29:47.689000,204.0,196.0,259.0,280.0,False,HARD,25.0,True,Red Bull Racing,0 days 01:28:32.479000,2025-05-25 13:35:32.865,1,1.0,False,,False,True
0 days 01:31:03.942000,VER,1,0 days 00:01:16.288000,26.0,1.0,,,0 days 00:00:20.045000,0 days 00:00:36.058000,0 days 00:00:20.185000,0 days 01:30:07.734000,0 days 01:30:43.792000,0 days 01:31:03.977000,204.0,191.0,257.0,281.0,False,HARD,26.0,True,Red Bull Racing,0 days 01:29:47.654000,2025-05-25 13:36:48.040,1,1.0,False,,False,True
0 days 01:32:20.265000,VER,1,0 days 00:01:16.323000,27.0,1.0,,,0 days 00:00:20.056000,0 days 00:00:35.969000,0 days 00:00:20.298000,0 days 01:31:24.033000,0 days 01:32:00.002000,0 days 01:32:20.300000,203.0,194.0,264.0,282.0,False,HARD,27.0,True,Red Bull Racing,0 days 01:31:03.942000,2025-05-25 13:38:04.328,1,1.0,False,,False,True
0 days 01:33:52.916000,VER,1,0 days 00:01:32.651000,28.0,1.0,,0 days 01:33:29.565000,0 days 00:00:19.666000,0 days 00:00:35.884000,0 days 00:00:37.101000,0 days 01:32:39.966000,0 days 01:33:15.850000,0 days 01:33:52.951000,207.0,193.0,,280.0,False,HARD,28.0,True,Red Bull Racing,0 days 01:32:20.265000,2025-05-25 13:39:20.651,1,4.0,False,,False,False
0 days 01:35:11.487000,VER,1,0 days 00:01:18.571000,29.0,2.0,0 days 01:33:53.706000,,0 days 00:00:22.400000,0 days 00:00:36.001000,0 days 00:00:20.170000,0 days 01:34:15.351000,0 days 01:34:51.352000,0 days 01:35:11.522000,196.0,194.0,257.0,274.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:33:52.916000,2025-05-25 13:40:53.302,1,4.0,False,,False,False
0 days 01:36:26.561000,VER,1,0 days 00:01:15.074000,30.0,2.0,,,0 days 00:00:19.719000,0 days 00:00:35.517000,0 days 00:00:19.838000,0 days 01:35:31.241000,0 days 01:36:06.758000,0 days 01:36:26.596000,201.0,193.0,258.0,280.0,False,MEDIUM,2.0,True,Red Bull Racing,0 days 01:35:11.487000,2025-05-25 13:42:11.873,1,4.0,False,,False,True
0 days 01:37:41.694000,VER,1,0 days 00:01:15.133000,31.0,2.0,,,0 days 00:00:19.737000,0 days 00:00:35.377000,0 days 00:00:20.019000,0 days 01:36:46.333000,0 days 01:37:21.710000,0 days 01:37:41.729000,202.0,194.0,259.0,281.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 01:36:26.561000,2025-05-25 13:43:26.947,1,4.0,False,,False,True
0 days 01:38:57.118000,VER,1,0 days 00:01:15.424000,32.0,2.0,,,0 days 00:00:19.687000,0 days 00:00:35.603000,0 days 00:00:20.134000,0 days 01:38:01.416000,0 days 01:38:37.019000,0 days 01:38:57.153000,201.0,193.0,268.0,284.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 01:37:41.694000,2025-05-25 13:44:42.080,1,4.0,False,,False,True
0 days 01:40:13.331000,VER,1,0 days 00:01:16.213000,33.0,2.0,,,0 days 00:00:20.137000,0 days 00:00:35.965000,0 days 00:00:20.111000,0 days 01:39:17.290000,0 days 01:39:53.255000,0 days 01:40:13.366000,188.0,194.0,260.0,282.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:38:57.118000,2025-05-25 13:45:57.504,1,4.0,False,,False,True
0 days 01:41:29.131000,VER,1,0 days 00:01:15.800000,34.0,2.0,,,0 days 00:00:19.875000,0 days 00:00:35.765000,0 days 00:00:20.160000,0 days 01:40:33.241000,0 days 01:41:09.006000,0 days 01:41:29.166000,199.0,193.0,265.0,280.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 01:40:13.331000,2025-05-25 13:47:13.717,1,4.0,False,,False,True
